time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,0.6803409969713937,0.3628370683288422,26.17082243977751,6.1562533593603455,0.07631528268751975,0.0,-0.254442339996847,-0.5715084487903095,6.233626149098317,-0.11688808606600516,-0.022395906746601343,0.0,458.34066896234924,457.74404681040045,459.3045992731456,458.72800004305253
4.319999999999996,0.6637441454976579,0.3263157669195982,26.54446959322145,6.149424997735352,0.07460727183404181,0.0,-0.2986540615584817,-0.6464574257546276,6.221214926671168,-0.10826662606043164,-0.04478249189984667,0.0,441.299487656848,439.4469683624941,439.07223703826725,439.7753413774489
4.379999999999995,0.6446273657220859,0.2853595462381417,26.916053615477296,6.143821724661697,0.07193523998405027,0.0,-0.3383724969427054,-0.7192505082857364,6.165105503826364,-0.07363992564940622,-0.044041336831811745,0.0,425.7507836504877,425.8129806295615,424.1163102669754,427.07218789018077
4.439999999999993,0.622991145305275,0.23960104926073225,27.286750188095702,6.139822978482666,0.06940126019539683,0.0,-0.38257913292549134,-0.8063818957769253,6.191190342589152,-0.05542766130743332,-0.03884252184979139,0.0,450.9256376231428,451.3445604076229,451.9310400942707,453.39357757015927
4.499999999999992,0.5988960658520492,0.18884986210200638,27.65689657780984,6.136186727132202,0.06730534033005053,0.0,-0.42042094797398355,-0.8856263755165455,6.147154765137499,-0.07374891465954968,-0.02807813961011804,0.0,428.61644468399527,429.5299232256876,431.3609784668755,429.80779365724146
4.559999999999991,0.5725648354886109,0.13328533360743444,28.02437320988735,6.13263115025905,0.06542003706330224,0.0,-0.4571534589959708,-0.9668636442640127,6.1021901734491815,-0.03986127000705847,-0.03912429321289515,0.0,429.14882605871975,428.2095526227109,428.38664124908155,431.25618925047377
4.6199999999999894,0.5440296078743421,0.07271762323665465,28.38964735571983,6.130780112528683,0.06294736153783642,0.0,-0.49382482707427616,-1.052246982063368,6.073670293457144,-0.017135959528101045,-0.04574978487648786,0.0,435.47504077485553,434.91940195826317,432.59640241613806,434.505751246617
4.679999999999988,0.5131904255980226,0.006642881617409649,28.75552245421703,6.129973405466938,0.060362716165502484,0.0,-0.5338748104766183,-1.1502839639711222,6.121820953188618,-0.00693138434898952,-0.03820812296342666,0.0,457.56889597190883,458.1680336505505,459.066489584299,459.87578607610504
4.739999999999987,0.48014489060341176,-0.06494920719060363,29.121828088641003,6.129622222606333,0.05865659574331161,0.0,-0.5674898739897554,-1.236175008387075,6.088467539903558,-0.003779095994025661,-0.013840707891891903,0.0,432.28693102047777,434.3355168351953,433.3530122714501,433.618065733127
4.799999999999986,0.44504042860811394,-0.14187482651432862,29.487247728007716,6.129120994369451,0.057931565395882956,0.0,-0.6025871033867984,-1.3280377731610884,6.092078890374896,-0.01958535171637941,-0.008783291981247953,0.0,445.10419780552536,445.5181103028451,445.66026629116953,444.36625453679477
4.859999999999984,0.4079165630317294,-0.2241265244276352,29.851596034611177,6.12807405315327,0.05778884675918139,0.0,-0.6348603677175824,-1.4138087675559514,6.052974737836377,-0.013486574016599025,0.008065612684418265,0.0,430.4590752714607,431.88290403756366,431.66682044438426,432.1813480010399
4.919999999999983,0.36890145908628946,-0.31142015306070264,30.21280587404349,6.126893570340306,0.05830240248790375,0.0,-0.6657013012760337,-1.4961102468203293,5.987601461595454,-0.03644001959092242,0.009528736651946807,0.0,422.0749507065173,422.2011198792852,423.95982735946,421.9825111181622
4.979999999999982,0.32784517647646483,-0.4041573834458406,30.5731335844244,6.12572695554049,0.05986421398112185,0.0,-0.7029386064685803,-1.5952464301893,6.023001792545824,0.002141755169907153,0.047202791067701415,0.0,453.7823027747983,456.79727013912884,452.6485776591931,455.7433441374392
5.0399999999999805,0.2846102760699269,-0.5026224765753815,30.93407140028727,6.125699245336138,0.06261230086302838,0.0,-0.7384665298700461,-1.686938197194142,6.0082256578224245,-0.00625734921091234,0.04284114141670697,0.0,439.1446661411548,438.7838922615031,440.23484480617464,439.53917620377905
